Timestamp;Sum;Avg;Min;Max;Median
0;1351.0;22.147540983606557;0.0;31.0;22.0
1462210755;-552.0;-9.049180327868852;-1831.0;23.0;22.0
1462210814;-584.0;-9.573770491803279;-1872.0;22.0;22.0
1462210874;32.0;0.5245901639344263;-1010.0;23.0;21.0
1462210934;663.0;10.868852459016393;9.0;16.0;11.0
1462210995;98.0;10.88888888888889;10.0;11.0;11.0
