Timestamp;Sum;Avg;Min;Max;Median
1462371929;75871.0;252.06312292358805;107.0;282.0;257.0
1462372230;77748.0;258.2990033222591;210.0;286.0;259.0
1462372531;5242.0;17.41528239202658;12.0;259.0;15.0
1462372832;4607.0;15.305647840531561;12.0;22.0;15.0
1462373133;4610.0;15.315614617940199;13.0;22.0;15.0
1462373434;4605.0;15.299003322259136;13.0;22.0;15.0
1462373735;4607.0;15.305647840531561;13.0;23.0;15.0
1462374036;4600.0;15.282392026578073;12.0;22.0;15.0
1462374337;4605.0;15.299003322259136;13.0;22.0;15.0
1462374638;4606.0;15.30232558139535;13.0;20.0;15.0
1462374939;4600.0;15.282392026578073;13.0;22.0;15.0
1462375240;4605.0;15.299003322259136;13.0;21.0;15.0
1462375541;4603.0;15.29235880398671;12.0;21.0;15.0
1462375842;4609.0;15.312292358803987;13.0;22.0;15.0
1462376143;4613.0;15.325581395348838;12.0;23.0;15.0
1462376444;4604.0;15.295681063122924;12.0;21.0;15.0
1462376745;4607.0;15.305647840531561;13.0;21.0;15.0
1462377046;4607.0;15.305647840531561;13.0;21.0;15.0
1462377347;4606.0;15.30232558139535;12.0;22.0;15.0
1462377648;4610.0;15.315614617940199;12.0;21.0;15.0
1462377949;4601.0;15.285714285714286;11.0;20.0;15.0
1462378250;4602.0;15.289036544850498;13.0;20.0;15.0
1462378551;3625.0;15.29535864978903;12.0;21.0;15.0
